"ID","Handle","Command","Title","Tags","Tags Command","Status","URL","Total Inventory Qty","Variant ID","Variant SKU","Variant Inventory Qty"
"10566103826597","gadolinium-metal-99-5","MERGE","Gadolinium metal 99.5%","class:exotic, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/gadolinium-metal-99-5","93","47806037557413","Gd1k","1"
"10566103859365","carbon-amorphous-99-pure","MERGE","Carbon amorphous >99% pure","class:common, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/carbon-amorphous-99-pure","46","47806037622949","C1g_bot","18"
"10566103859365","carbon-amorphous-99-pure","MERGE","Carbon amorphous >99% pure","class:common, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/carbon-amorphous-99-pure","46","47806037655717","C1g_dia","5"
"10566103859365","carbon-amorphous-99-pure","MERGE","Carbon amorphous >99% pure","class:common, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/carbon-amorphous-99-pure","46","47806037688485","C10g","15"
"10566103859365","carbon-amorphous-99-pure","MERGE","Carbon amorphous >99% pure","class:common, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/carbon-amorphous-99-pure","46","47806037721253","C10g_anth","8"
"10566103859365","carbon-amorphous-99-pure","MERGE","Carbon amorphous >99% pure","class:common, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/carbon-amorphous-99-pure","46","47806037754021","C100g","0"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037786789","Si1g_bot","10"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037819557","Si10g","7"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037852325","Si100g","5"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037885093","Si_cry_25","0"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037917861","Si_cry_100","1"
"10566103924901","silicon-metal-99-99999","MERGE","Silicon metal 99.99999%","class:common, elements, out-of-stock, purity:7N, size:micro","REPLACE","Active","https://luciteria.com/products/silicon-metal-99-99999","23","47806037950629","Si1k","0"
"10566103990437","holmium-metal-99-9","MERGE","Holmium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/holmium-metal-99-9","33","47809803026597","Ho1g_bot","29"
"10566103990437","holmium-metal-99-9","MERGE","Holmium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/holmium-metal-99-9","33","47806038048933","Ho10g","0"
"10566103990437","holmium-metal-99-9","MERGE","Holmium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/holmium-metal-99-9","33","47806038081701","Ho100g","2"
"10566103990437","holmium-metal-99-9","MERGE","Holmium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/holmium-metal-99-9","33","47806038114469","Ho1k","2"
"10566104023205","ytterbium-metal-99-99","MERGE","Ytterbium metal 99.99%","class:exotic, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ytterbium-metal-99-99","0","47809802993829","Yb1g_bot","0"
"10566104023205","ytterbium-metal-99-99","MERGE","Ytterbium metal 99.99%","class:exotic, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ytterbium-metal-99-99","0","47806038311077","Yb10g","0"
"10566104023205","ytterbium-metal-99-99","MERGE","Ytterbium metal 99.99%","class:exotic, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ytterbium-metal-99-99","0","47806038343845","Yb100g","0"
"10566104023205","ytterbium-metal-99-99","MERGE","Ytterbium metal 99.99%","class:exotic, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ytterbium-metal-99-99","0","47806038376613","Yb1k","0"
"10566104088741","palladium-metal-99-95","MERGE","Palladium metal 99.95%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/palladium-metal-99-95","12","47809802666149","Pd0.1g_bot","10"
"10566104088741","palladium-metal-99-95","MERGE","Palladium metal 99.95%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/palladium-metal-99-95","12","47809802698917","Pd1g_bot","2"
"10566104121509","thulium-metal-99-95","MERGE","Thulium metal 99.95%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/thulium-metal-99-95","0","47809802633381","Tm1g_bot","0"
"10566104121509","thulium-metal-99-95","MERGE","Thulium metal 99.95%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/thulium-metal-99-95","0","47806038540453","Tm10g","0"
"10566104121509","thulium-metal-99-95","MERGE","Thulium metal 99.95%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/thulium-metal-99-95","0","47806038573221","Tm100g","0"
"10566104121509","thulium-metal-99-95","MERGE","Thulium metal 99.95%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/thulium-metal-99-95","0","47806038605989","Tm1k","0"
"10566104219813","boron-metal-99-99-crystal","MERGE","Boron 'metal' 99.99% crystal","class:common, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/boron-metal-99-99-crystal","10","47806038671525","B1g_bot","0"
"10566104219813","boron-metal-99-99-crystal","MERGE","Boron 'metal' 99.99% crystal","class:common, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/boron-metal-99-99-crystal","10","47806038704293","B10g","9"
"10566104219813","boron-metal-99-99-crystal","MERGE","Boron 'metal' 99.99% crystal","class:common, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/boron-metal-99-99-crystal","10","47806038737061","B_cry","0"
"10566104219813","boron-metal-99-99-crystal","MERGE","Boron 'metal' 99.99% crystal","class:common, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/boron-metal-99-99-crystal","10","47806038769829","B100g","1"
"10566104285349","germanium-metal-99-999","MERGE","Germanium metal 99.999%","class:mid, elements, purity:5N, size:micro","REPLACE","Active","https://luciteria.com/products/germanium-metal-99-999","0","47809802600613","Ge1g_bot","0"
"10566104285349","germanium-metal-99-999","MERGE","Germanium metal 99.999%","class:mid, elements, purity:5N, size:micro","REPLACE","Active","https://luciteria.com/products/germanium-metal-99-999","0","47806038868133","Ge10g","0"
"10566104285349","germanium-metal-99-999","MERGE","Germanium metal 99.999%","class:mid, elements, purity:5N, size:micro","REPLACE","Active","https://luciteria.com/products/germanium-metal-99-999","0","47806038900901","Ge100g","0"
"10566104285349","germanium-metal-99-999","MERGE","Germanium metal 99.999%","class:mid, elements, purity:5N, size:micro","REPLACE","Active","https://luciteria.com/products/germanium-metal-99-999","0","47806038933669","Ge1k","0"
"10566104318117","erbium-metal-99-9","MERGE","Erbium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/erbium-metal-99-9","18","47809802567845","Er1g_bot","11"
"10566104318117","erbium-metal-99-9","MERGE","Erbium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/erbium-metal-99-9","18","47806039031973","Er10g","0"
"10566104318117","erbium-metal-99-9","MERGE","Erbium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/erbium-metal-99-9","18","47806039064741","Er100g","5"
"10566104318117","erbium-metal-99-9","MERGE","Erbium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/erbium-metal-99-9","18","47806039097509","Er1k","2"
"10566104383653","nickel-metal-99-95","MERGE","Nickel metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-95","17","47809802535077","Ni1g_bot","9"
"10566104383653","nickel-metal-99-95","MERGE","Nickel metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-95","17","47806039163045","Ni10g","3"
"10566104383653","nickel-metal-99-95","MERGE","Nickel metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-95","17","47806039195813","Ni100g","0"
"10566104383653","nickel-metal-99-95","MERGE","Nickel metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-95","17","47806039228581","Ni1k","5"
"10566104449189","magnesium-metal-99-9","MERGE","Magnesium metal 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/magnesium-metal-99-9","10","47809802502309","Mg1g_bot","3"
"10566104449189","magnesium-metal-99-9","MERGE","Magnesium metal 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/magnesium-metal-99-9","10","47806039326885","Mg10g","4"
"10566104449189","magnesium-metal-99-9","MERGE","Magnesium metal 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/magnesium-metal-99-9","10","47806039359653","Mg100g","2"
"10566104449189","magnesium-metal-99-9","MERGE","Magnesium metal 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/magnesium-metal-99-9","10","47806039392421","Mg1k","1"
"10566104514725","lead-metal-99-99","MERGE","Lead metal 99.99%","class:common, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/lead-metal-99-99","18","47809802469541","Pb1g_bot","6"
"10566104514725","lead-metal-99-99","MERGE","Lead metal 99.99%","class:common, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/lead-metal-99-99","18","47806039490725","Pb10g","1"
"10566104514725","lead-metal-99-99","MERGE","Lead metal 99.99%","class:common, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/lead-metal-99-99","18","47806039523493","Pb100g","7"
"10566104514725","lead-metal-99-99","MERGE","Lead metal 99.99%","class:common, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/lead-metal-99-99","18","47806039556261","Pb1k","4"
"10566104580261","sodium-metal-99-7","MERGE","Sodium metal 99.7%","class:reactive, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/sodium-metal-99-7","13","47809802371237","Na1g_bot","0"
"10566104580261","sodium-metal-99-7","MERGE","Sodium metal 99.7%","class:reactive, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/sodium-metal-99-7","13","47809802404005","Na7x25mm","0"
"10566104580261","sodium-metal-99-7","MERGE","Sodium metal 99.7%","class:reactive, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/sodium-metal-99-7","13","47809802436773","Na_FBB","13"
"10566104580261","sodium-metal-99-7","MERGE","Sodium metal 99.7%","class:reactive, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/sodium-metal-99-7","13","47806039720101","Na10g","0"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039785637","Mo1g_bot","10"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039818405","Mo_disc","0"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039851173","Mo10g","10"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039883941","Mo100g","6"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039916709","Mo_plate","0"
"10566104645797","molybdenum-metal-99-95","MERGE","Molybdenum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/molybdenum-metal-99-95","27","47806039949477","Mo1k","1"
"10566104678565","zirconium-metal-99-2","MERGE","Zirconium metal 99.2%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/zirconium-metal-99-2","4","47809802338469","Zr1g_bot","0"
"10566104678565","zirconium-metal-99-2","MERGE","Zirconium metal 99.2%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/zirconium-metal-99-2","4","47806040015013","Zr10g","3"
"10566104678565","zirconium-metal-99-2","MERGE","Zirconium metal 99.2%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/zirconium-metal-99-2","4","47806040047781","Zr100g","1"
"10566104678565","zirconium-metal-99-2","MERGE","Zirconium metal 99.2%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/zirconium-metal-99-2","4","47806040080549","Zr1k","0"
"10566104744101","vanadium-metal-99-95","MERGE","Vanadium metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/vanadium-metal-99-95","23","47806040244389","V1g_bot","17"
"10566104744101","vanadium-metal-99-95","MERGE","Vanadium metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/vanadium-metal-99-95","23","47806040277157","V_cry","0"
"10566104744101","vanadium-metal-99-95","MERGE","Vanadium metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/vanadium-metal-99-95","23","47806040309925","V10g","0"
"10566104744101","vanadium-metal-99-95","MERGE","Vanadium metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/vanadium-metal-99-95","23","47806040342693","V100g","5"
"10566104744101","vanadium-metal-99-95","MERGE","Vanadium metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/vanadium-metal-99-95","23","47806040375461","V1k","1"
"10566104776869","ruthenium-metal-99-99","MERGE","Ruthenium metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ruthenium-metal-99-99","0","47806040408229","Ru0.1g_bot","0"
"10566104776869","ruthenium-metal-99-99","MERGE","Ruthenium metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ruthenium-metal-99-99","0","47806040440997","Ru10.1mm_0.1g","0"
"10566104776869","ruthenium-metal-99-99","MERGE","Ruthenium metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ruthenium-metal-99-99","0","47806040473765","Ru1g_bot","0"
"10566104776869","ruthenium-metal-99-99","MERGE","Ruthenium metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/ruthenium-metal-99-99","0","47806040506533","Ru1g_bead","0"
"10566104809637","potassium-metal-99","MERGE","Potassium metal 99%","class:reactive, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/potassium-metal-99","0","47809802240165","K1g_bot","0"
"10566104809637","potassium-metal-99","MERGE","Potassium metal 99%","class:reactive, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/potassium-metal-99","0","47809802272933","K7x25mm","0"
"10566104809637","potassium-metal-99","MERGE","Potassium metal 99%","class:reactive, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/potassium-metal-99","0","47809802305701","K_FBB","0"
"10566104809637","potassium-metal-99","MERGE","Potassium metal 99%","class:reactive, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/potassium-metal-99","0","47806040637605","K10g","0"
"10566104875173","cobalt-metal-99-95","MERGE","Cobalt metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/cobalt-metal-99-95","10","47809802207397","Co1g_bot","0"
"10566104875173","cobalt-metal-99-95","MERGE","Cobalt metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/cobalt-metal-99-95","10","47806040735909","Co10g","6"
"10566104875173","cobalt-metal-99-95","MERGE","Cobalt metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/cobalt-metal-99-95","10","47806040768677","Co100g","2"
"10566104875173","cobalt-metal-99-95","MERGE","Cobalt metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/cobalt-metal-99-95","10","47806040801445","Co1k","2"
"10566104907941","sulfur-99-9","MERGE","Sulfur 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/sulfur-99-9","14","47809802109093","S1g_bot","14"
"10566104907941","sulfur-99-9","MERGE","Sulfur 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/sulfur-99-9","14","47809802141861","S10g","0"
"10566104907941","sulfur-99-9","MERGE","Sulfur 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/sulfur-99-9","14","47809802174629","S100g","0"
"10566104907941","sulfur-99-9","MERGE","Sulfur 99.9%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/sulfur-99-9","14","47806040932517","S1k","0"
"10566104973477","iodine-crystals-99-8","MERGE","Iodine crystals 99.8%","ampules, class:exotic, form:crystal, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/iodine-crystals-99-8","38","47806040998053","I_FBB","38"
"10566104973477","iodine-crystals-99-8","MERGE","Iodine crystals 99.8%","ampules, class:exotic, form:crystal, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/iodine-crystals-99-8","38","47806041030821","I_15x60mm","0"
"10566105039013","indium-metal-99-995","MERGE","Indium metal 99.995%","class:mid, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/indium-metal-99-995","18","47809802076325","In1g_bot","1"
"10566105039013","indium-metal-99-995","MERGE","Indium metal 99.995%","class:mid, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/indium-metal-99-995","18","47806041129125","In10g","6"
"10566105039013","indium-metal-99-995","MERGE","Indium metal 99.995%","class:mid, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/indium-metal-99-995","18","47806041161893","In100g","5"
"10566105039013","indium-metal-99-995","MERGE","Indium metal 99.995%","class:mid, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/indium-metal-99-995","18","47806041194661","In1k","6"
"10566105071781","chromium-metal-99-5","MERGE","Chromium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/chromium-metal-99-5","0","47809802043557","Cr1g_bot","0"
"10566105071781","chromium-metal-99-5","MERGE","Chromium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/chromium-metal-99-5","0","47806041260197","Cr10g","0"
"10566105071781","chromium-metal-99-5","MERGE","Chromium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/chromium-metal-99-5","0","47806041292965","Cr100g","0"
"10566105071781","chromium-metal-99-5","MERGE","Chromium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/chromium-metal-99-5","0","47806041325733","Cr1k","0"
"10566105137317","osmium-metal-99-95","MERGE","Osmium metal 99.95%","class:precious, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/osmium-metal-99-95","0","47806041391269","Os0.1_bot","0"
"10566105137317","osmium-metal-99-95","MERGE","Osmium metal 99.95%","class:precious, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/osmium-metal-99-95","0","47806041424037","Os1g_bot","0"
"10566105137317","osmium-metal-99-95","MERGE","Osmium metal 99.95%","class:precious, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/osmium-metal-99-95","0","47806041456805","Os1g_bead","0"
"10566105137317","osmium-metal-99-95","MERGE","Osmium metal 99.95%","class:precious, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/osmium-metal-99-95","0","47806041489573","Os10g_bead","0"
"10566105137317","osmium-metal-99-95","MERGE","Osmium metal 99.95%","class:precious, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/osmium-metal-99-95","0","47806041522341","Os100g_bead","0"
"10566105202853","hafnium-metal-99-4","MERGE","Hafnium metal 99.4%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/hafnium-metal-99-4","3","47809802010789","Hf1g_bot","0"
"10566105202853","hafnium-metal-99-4","MERGE","Hafnium metal 99.4%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/hafnium-metal-99-4","3","47806041653413","Hf10g","3"
"10566105202853","hafnium-metal-99-4","MERGE","Hafnium metal 99.4%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/hafnium-metal-99-4","3","47806041686181","Hf100g","0"
"10566105202853","hafnium-metal-99-4","MERGE","Hafnium metal 99.4%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/hafnium-metal-99-4","3","47806041718949","Hf1k","0"
"10566105301157","gold-metal-99-99","MERGE","Gold metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gold-metal-99-99","16","47806041817253","Au0.1g_bot","7"
"10566105301157","gold-metal-99-99","MERGE","Gold metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gold-metal-99-99","16","47806041850021","Au10.1mm_0.1g","0"
"10566105301157","gold-metal-99-99","MERGE","Gold metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gold-metal-99-99","16","47806041882789","Au10.1mm_1g","4"
"10566105301157","gold-metal-99-99","MERGE","Gold metal 99.99%","class:precious, elements, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gold-metal-99-99","16","47806041915557","Au1g_bot","5"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47809801912485","Sr1g_bot","12"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47809801945253","Sr7x25mm","0"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47809801978021","Sr_FBB","21"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47806042079397","Sr10g","0"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47806042112165","Sr100g","7"
"10566105366693","strontium-metal-99-9","MERGE","Strontium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/strontium-metal-99-9","40","47806042144933","Sr1k","0"
"10566105399461","samarium-metal-99-9","MERGE","Samarium metal 99.9%","class:exotic, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/samarium-metal-99-9","0","47809801879717","Sm1g_bot","0"
"10566105399461","samarium-metal-99-9","MERGE","Samarium metal 99.9%","class:exotic, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/samarium-metal-99-9","0","47806042210469","Sm10g","0"
"10566105399461","samarium-metal-99-9","MERGE","Samarium metal 99.9%","class:exotic, purity:3N, size:micro","REPLACE","Draft","https://luciteria.com/products/samarium-metal-99-9","0","47806042243237","Sm100g","0"
"10566105464997","tungsten-metal-99-95","MERGE","Tungsten metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tungsten-metal-99-95","12","47809801846949","W1g_bot","2"
"10566105464997","tungsten-metal-99-95","MERGE","Tungsten metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tungsten-metal-99-95","12","47806042341541","W10g","-1"
"10566105464997","tungsten-metal-99-95","MERGE","Tungsten metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tungsten-metal-99-95","12","47806042374309","W100g","6"
"10566105464997","tungsten-metal-99-95","MERGE","Tungsten metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tungsten-metal-99-95","12","47806042407077","W1k","5"
"10566105530533","lutetium-metal-99-9","MERGE","Lutetium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/lutetium-metal-99-9","0","47809801748645","Lu1g_bot","0"
"10566105530533","lutetium-metal-99-9","MERGE","Lutetium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/lutetium-metal-99-9","0","47806042505381","Lu10g","0"
"10566105530533","lutetium-metal-99-9","MERGE","Lutetium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/lutetium-metal-99-9","0","47806042538149","Lu100g","0"
"10566105530533","lutetium-metal-99-9","MERGE","Lutetium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/lutetium-metal-99-9","0","47806042570917","Lu1k","0"
"10566105628837","rhodium-metal-99-9","MERGE","Rhodium metal 99.9%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/rhodium-metal-99-9","0","47809801715877","Rh0.1g_bot","0"
"10566105694373","silver-metal-99-9","MERGE","Silver metal 99.9%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/silver-metal-99-9","15","47809801650341","Ag1g_bot","0"
"10566105694373","silver-metal-99-9","MERGE","Silver metal 99.9%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/silver-metal-99-9","15","47806043652261","Ag10g","15"
"10566105694373","silver-metal-99-9","MERGE","Silver metal 99.9%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/silver-metal-99-9","15","47806043685029","Ag100g","0"
"10566105727141","platinum-metal-99-95","MERGE","Platinum metal 99.95%","class:precious, elements, purity:3N, size:small","REPLACE","Active","https://luciteria.com/products/platinum-metal-99-95","11","47806043750565","Pt0.1g_bot","3"
"10566105727141","platinum-metal-99-95","MERGE","Platinum metal 99.95%","class:precious, elements, purity:3N, size:small","REPLACE","Active","https://luciteria.com/products/platinum-metal-99-95","11","47806043783333","Pt10.1mm_0.1g","4"
"10566105727141","platinum-metal-99-95","MERGE","Platinum metal 99.95%","class:precious, elements, purity:3N, size:small","REPLACE","Active","https://luciteria.com/products/platinum-metal-99-95","11","47806043816101","Pt10.1mm_1g","4"
